user_id,visit_id,date,transactions,revenue,source,source_type
8749354080686070265,1493744700,20170502,1,33.59,plus.google.com,Social
4625952167494304032,1493419483,20170428,1,33.59,groups.google.com,Social
8188622413153223313,1493421371,20170428,1,33.59,groups.google.com,Social
3637274724338240822,1493421845,20170428,1,33.59,groups.google.com,Social
202488139684365954,1493422034,20170428,1,33.59,groups.google.com,Social
354395446181773550,1499551796,20170708,1,2.99,m.facebook.com,Social
4669628548646471061,1494028361,20170505,1,67.18,groups.google.com,Social
1849906954215296139,1485760289,20170129,1,102.93,youtube.com,Social
1530608967503658373,1472772090,20160901,1,25.48,facebook.com,Social
3874062777339116474,1487572601,20170219,1,18.98,facebook.com,Social
2037170738057013329,1487562829,20170219,1,3.98,m.facebook.com,Social
8354297261063065972,1487555133,20170219,1,42.95,facebook.com,Social
1413421667450087159,1500499073,20170719,1,3.49,youtube.com,Social
6132407713411411052,1495298095,20170520,1,15.98,m.facebook.com,Social
0239563913417476259,1471649003,20160819,1,24.99,facebook.com,Social
4587300217226571258,1472314898,20160827,1,17.8,facebook.com,Social
0994272213284505294,1496120385,20170529,1,47.99,facebook.com,Social
8988109274209001218,1491318699,20170404,1,8.99,t.co,Social
4761684034404885691,1480660465,20161201,1,25.98,quora.com,Social
9283837604660716391,1479353238,20161116,1,24.99,m.facebook.com,Social
9935876634073968558,1484801431,20170118,1,3.98,youtube.com,Social
2396848817613598114,1488734084,20170305,2,151.97,l.facebook.com,Social
3404435547562826616,1485894835,20170131,1,29.98,youtube.com,Social
5368975563333608262,1485868344,20170131,1,23.97,groups.google.com,Social
6328683659978393200,1481903872,20161216,1,87.97,t.co,Social
942090785617526946,1485967119,20170201,1,20.98,youtube.com,Social
4365071413867867273,1498755488,20170629,1,41.99,groups.google.com,Social
8856909534295344708,1498762231,20170629,1,14.38,groups.google.com,Social
9220403459070771293,1492215904,20170414,1,15.96,t.co,Social
9779316034185036780,1480304412,20161127,1,59.98,pinterest.com,Social
2694541934290288611,1495056274,20170517,1,11.98,youtube.com,Social
4924351208637717738,1493909267,20170504,1,33.59,groups.google.com,Social
8200024559872067967,1493912932,20170504,1,33.59,groups.google.com,Social
8777961928768827238,1493929024,20170504,1,100.77,groups.google.com,Social
8720828592415489216,1493935827,20170504,1,33.59,groups.google.com,Social
5130874190869518139,1493920891,20170504,1,100.77,groups.google.com,Social
029617802319560280,1493928580,20170504,1,63.84,t.co,Social
4571278149582877432,1488948453,20170307,1,18.99,youtube.com,Social
8395347447837292340,1484324189,20170113,1,16.99,youtube.com,Social
0738742613780622904,1484351598,20170113,1,55.99,facebook.com,Social
3632156005952506969,1487296297,20170216,1,18.99,l.facebook.com,Social
3312961883012111762,1487278635,20170216,1,33.59,groups.google.com,Social
7179885704608750434,1494346385,20170509,1,33.59,groups.google.com,Social
705052516935438684,1492619620,20170419,1,28.95,l.facebook.com,Social
8612048345358957540,1488826633,20170306,1,13.58,dfa,Display
5041110715755196949,1488829973,20170306,1,215.55,dfa,Display
4802674189864425548,1472041175,20160824,1,16.93,dfa,Display
3475041930995418580,1473957402,20160915,1,15.99,dfa,Display
1508794680190064090,1481758049,20161214,1,50.37,dfa,Display
1257038584322727844,1481758372,20161214,1,17.59,dfa,Display
1957458976293878100,1497460644,20170614,1,2332.56,dfa,Display
2942212781099976151,1481647875,20161213,1,65.57,dfa,Display
7703634562564929325,1484404138,20170114,1,194.93,dfa,Display
173863901552294318,1484399835,20170114,1,111.16,dfa,Display
1957458976293878100,1491597358,20170407,1,3022.2,dfa,Display
1957458976293878100,1491578402,20170407,1,6826.96,dfa,Display
1957458976293878100,1490380560,20170324,1,8677.83,dfa,Display
3689862038819738204,1473432004,20160909,1,390.46,dfa,Display
5519604416801831347,1473441269,20160909,1,93.59,dfa,Display
2896712631625577350,1477669515,20161028,1,79.99,dfa,Display
1916313018112377953,1471461546,20160817,1,52.08,dfa,Display
6453870986532490896,1473801936,20160913,1,73.74,dfa,Display
5615160633552523867,1480523528,20161130,1,30.39,dfa,Display
5642313646372078492,1480550447,20161130,1,21.99,dfa,Display
9366501767240596824,1470959904,20160811,1,27.48,dfa,Display
0109278995741921995,1470764863,20160809,1,72.87,dfa,Display
173863901552294318,1486648197,20170209,1,23.98,dfa,Display
1957458976293878100,1496342143,20170601,1,234.4,dfa,Display
9807072102349488174,1478873469,20161111,1,67.9,dfa,Display
9539836985691184336,1478874509,20161111,1,115.11,dfa,Display
4120018273259568255,1494526551,20170511,1,109.39,google,Display
4460562484368912716,1472228454,20160826,1,50.0,dfa,Display
1957458976293878100,1495823368,20170526,1,409.96,dfa,Display
959439201025524582,1476894083,20161019,1,143.8,dfa,Display
9593778944877514352,1476915712,20161019,1,120.92,dfa,Display
2120280500988585465,1479614357,20161119,1,34.99,dfa,Display
1708063999877429517,1492116095,20170413,1,192.71,dfa,Display
2017847299139936256,1485381477,20170125,1,44.0,dfa,Display
3593099441368037638,1483729717,20170106,1,147.79,dfa,Display
4888401942405274345,1484863651,20170119,1,71.97,dfa,Display
4882055783656603340,1495460376,20170522,1,38.98,dfa,Display
4747307744317979027,1493591957,20170430,1,236.09,dfa,Display
4365809776716151144,1483988529,20170109,1,100.0,dfa,Display
7804796494256061450,1484025649,20170109,1,21.45,dfa,Display
2272358426431745604,1471018616,20160812,1,427.71,dfa,Display
7851653566519396144,1471024636,20160812,1,26.29,dfa,Display
0134543573456503980,1478209537,20161103,1,122.29,dfa,Display
740013212735960815,1481319664,20161209,1,115.88,dfa,Display
987691770768938785,1481235321,20161208,1,809.1,dfa,Display
963477944460779466,1487172302,20170215,1,221.51,dfa,Display
7272617006657421843,1471969691,20160823,1,40.55,dfa,Display
306895922494129375,1483655784,20170105,1,13.59,dfa,Display
6416811485882520793,1498240051,20170623,1,33.98,(direct),Display
5341995419456035142,1496844139,20170607,1,155.96,dfa,Display
1957458976293878100,1496945814,20170608,1,23.96,dfa,Display
1957458976293878100,1496938888,20170608,3,173.44,dfa,Display
0794644147217997845,1500063343,20170714,1,77.33,google,Display
3968161907727043413,1500066186,20170714,1,79.99,google,Display
9631204932882122975,1475498100,20161003,1,71.17,dfa,Display
6453870986532490896,1475530868,20161003,1,197.98,dfa,Display
3092487309701391768,1501118513,20170726,1,15.19,google,Display
8382560140451028355,1501102030,20170726,1,29.82,google,Display
6979205517954044794,1499879049,20170712,1,15.99,google,Display
0097563825178820508,1499923628,20170712,1,28.78,google,Display
1455159374538425132,1479948701,20161123,1,51.99,dfa,Display
7914594983424284090,1490919463,20170330,1,65.98,dfa,Display
2856851067532814805,1490904244,20170330,1,95.18,dfa,Display
428994201200499894,1473248855,20160907,1,1653.57,dfa,Display
2838394030048546223,1484073717,20170110,1,159.92,dfa,Display
2751071784203497950,1484074173,20170110,1,191.64,dfa,Display
0053544367470918772,1481059277,20161206,1,727.38,dfa,Display
1957458976293878100,1497033207,20170609,2,25.77,dfa,Display
477281910993120754,1481829346,20161215,1,8.79,dfa,Display
5031234556107572838,1473645171,20160911,1,138.3,dfa,Display
3530859499206479968,1481564761,20161212,1,63.96,dfa,Display
1957458976293878100,1492527922,20170418,3,5614.44,dfa,Display
0509972280802528263,1501621191,20170801,1,35.29,(direct),Display
5791622267997002,1472681820,20160831,1,14.3,dfa,Display
3339969886638037862,1472657539,20160831,2,78.72,dfa,Display
1957458976293878100,1498830593,20170630,1,1196.74,dfa,Display
7171943038143298955,1500651440,20170721,1,41.47,google,Display
0640040708763897460,1500672436,20170721,1,29.76,google,Display
7880178108492772399,1500668164,20170721,1,96.55,dfa,Display
7970882488065232755,1474600656,20160922,1,191.94,dfa,Display
8532055883431477965,1493735404,20170502,1,27.19,dfa,Display
0291002892578472269,1493996088,20170505,1,2771.11,dfa,Display
4490616705875483786,1488305565,20170228,1,59.99,dfa,Display
8535572302467268502,1472762722,20160901,1,17.38,dfa,Display
2549182723988683065,1486067577,20170202,1,187.65,dfa,Display
0220695720492664721,1487520984,20170219,1,46.37,dfa,Display
1957458976293878100,1498670564,20170628,1,2495.0,dfa,Display
7168226225550508027,1485452166,20170126,1,593.91,dfa,Display
0395012696484203225,1480710420,20161202,1,95.98,dfa,Display
157019484210987302,1500734220,20170722,1,303.41,dfa,Display
2366243354794689639,1500476164,20170719,1,282.0,google,Display
2734277132701240130,1483127773,20161230,1,21.98,dfa,Display
5684662466118174042,1487107691,20170214,1,49.58,dfa,Display
2540477240433751647,1487108446,20170214,1,33.59,dfa,Display
7132015811944987714,1487094761,20170214,1,210.42,dfa,Display
8628901127410360895,1482434125,20161222,1,68.75,dfa,Display
1957458976293878100,1496432320,20170602,1,1424.25,dfa,Display
1957458976293878100,1491423580,20170405,2,23129.5,dfa,Display
5087617268001908286,1478632325,20161108,1,603.99,dfa,Display
7797999885990809909,1480481870,20161129,1,16.99,dfa,Display
0714601935287141843,1480457740,20161129,1,230.92,dfa,Display
5742668181891576634,1480434809,20161129,1,123.93,dfa,Display
80533986466271934,1470152674,20160802,1,50.74,dfa,Display
0128830210468179660,1479336664,20161116,1,32.78,dfa,Display
1484502136369116439,1479052527,20161113,1,41.91,dfa,Display
4533050097351388791,1484750238,20170118,1,51.97,dfa,Display
6937662175873658557,1471406198,20160816,1,174.01,dfa,Display
173863901552294318,1484256466,20170112,1,32.76,dfa,Display
66547844041573580,1484218900,20170112,1,16.46,dfa,Display
9002953633143515508,1485891964,20170131,1,39.97,dfa,Display
8918875846126233398,1485198154,20170123,1,27.18,dfa,Display
3883919079717671978,1485204836,20170123,1,89.58,dfa,Display
3647087839870525439,1474063576,20160916,1,159.85,dfa,Display
7758762749403908429,1474642892,20160923,1,47.98,dfa,Display
5097087346105463693,1499816383,20170711,1,152.35,google,Display
1703470801983285779,1499805684,20170711,1,37.49,google,Display
2751071784203497950,1485805440,20170130,1,369.8,dfa,Display
0743501820485430157,1501034665,20170725,2,32.78,google,Display
217143916288493658,1501282918,20170728,1,33.76,google,Display
6081065027477521968,1500413148,20170718,1,182.18,google,Display
4986158717302530099,1489065110,20170309,1,89.58,dfa,Display
7166253532069552655,1471550764,20160818,1,444.7,dfa,Display
7112946707690589198,1484668811,20170117,1,50.34,dfa,Display
6820200829240883942,1495571683,20170523,1,41.59,google,Display
8428387378868441998,1488235143,20170227,1,298.34,dfa,Display
0128830210468179660,1491251527,20170403,1,19.99,dfa,Display
0395012696484203225,1484964281,20170120,1,111.98,dfa,Display
2838394030048546223,1484153831,20170111,1,159.92,dfa,Display
0216379390200329933,1484334309,20170113,1,124.77,dfa,Display
5082310728519609149,1484363272,20170113,1,30.46,dfa,Display
3232549907391861045,1473884602,20160914,1,117.31,dfa,Display
2371906231211457127,1487282469,20170216,1,452.43,dfa,Display
75338234785752253,1494341646,20170509,1,47.1,dfa,Display
9457424060742283177,1477517668,20161026,1,11.2,dfa,Display
541801617495136574,1477504567,20161026,1,68.77,dfa,Display
8838271881130575329,1482282655,20161220,1,139.18,dfa,Display
7771656628828873351,1482251436,20161220,1,116.78,dfa,Display
738777585657711314,1482272043,20161220,1,79.13,dfa,Display
3694234028523165868,1499026072,20170702,1,15.19,dfa,Display
5001293816565919651,1500319046,20170717,2,0.99,dfa,Display
1957458976293878100,1492616459,20170419,1,3670.92,dfa,Display
9677097503012171995,1501186286,20170727,1,149.9,google,Display
9323069406687793647,1485554450,20170127,1,59.99,(direct),Referral
0688527857109237010,1485535462,20170127,1,199.9,(direct),Referral
698616970895406010,1485541065,20170127,1,44.79,(direct),Referral
7091796288058306768,1485541395,20170127,1,43.18,(direct),Referral
3452334912084453714,1485559969,20170127,2,15.19,(direct),Referral
2411322974724385937,1485530972,20170127,1,49.58,(direct),Referral
7270080953464199743,1485552658,20170127,1,95.99,(direct),Referral
9378433426283964191,1485559520,20170127,1,125.54,(direct),Referral
7638336411447332495,1485531717,20170127,1,211.8,(direct),Referral
0047509547902079820,1485544215,20170127,1,21.56,(direct),Referral
4655715907193364487,1485573654,20170127,1,803.44,(direct),Referral
6676417252598129629,1485529230,20170127,1,201.15,(direct),Referral
9372618001980854712,1479264870,20161115,1,371.23,dealspotr.com,Referral
7789668913244553459,1479225576,20161115,1,33.98,dealspotr.com,Referral
2889102511410073224,1479242260,20161115,1,15.19,(direct),Referral
5233741676972718010,1479225028,20161115,1,150.22,(direct),Referral
3758361664336535169,1479272116,20161115,1,13.59,(direct),Referral
2415225635917488900,1479255159,20161115,1,39.99,(direct),Referral
8441678566500031275,1479250748,20161115,1,254.85,connect.googleforwork.com,Referral
7470318193219952463,1479259793,20161115,1,66.36,(direct),Referral
3308039382193082920,1479265415,20161115,1,19.99,(direct),Referral
4000951838417257099,1479269180,20161115,1,16.78,(direct),Referral
3113954656800256529,1479249802,20161115,1,31.18,(direct),Referral
3363669103170861963,1479223715,20161115,1,241.58,(direct),Referral
1790257828518199138,1479271699,20161115,1,147.93,(direct),Referral
3641621588258104680,1479266632,20161115,1,91.33,dealspotr.com,Referral
9067391538272092242,1479219404,20161115,1,279.09,(direct),Referral
8100515448851904856,1488825091,20170306,1,35.17,(direct),Referral
6385756990016578225,1488841865,20170306,1,418.5,(direct),Referral
7414253814451398004,1488838799,20170306,1,41.99,(direct),Referral
3584235737298895551,1488826081,20170306,1,16.79,(direct),Referral
5264845021855252769,1488842093,20170306,1,52.07,(direct),Referral
5881420815591584294,1488820195,20170306,1,32.37,(direct),Referral
3072906415117777345,1488809674,20170306,1,75.97,(direct),Referral
2021467453921061473,1488814682,20170306,1,52.74,(direct),Referral
560045648140089234,1488836359,20170306,1,115.93,(direct),Referral
0509637927726464785,1488819464,20170306,1,43.97,(direct),Referral
3021223849614284256,1488838169,20170306,1,167.94,(direct),Referral
7561014297963838461,1488857509,20170306,1,271.84,mail.google.com,Referral
9578964619917220172,1497841898,20170618,1,15.99,(direct),Referral
2907313716699844462,1497829740,20170618,1,11.19,(direct),Referral
2801809770400921777,1497826557,20170618,1,27.19,(direct),Referral
9220624765783417577,1497800147,20170618,1,13.59,(direct),Referral
840085197489168186,1497822914,20170618,1,24.78,(direct),Referral
6722355366831429055,1497808648,20170618,1,61.59,(direct),Referral
2573691084209115534,1497819668,20170618,1,43.98,(direct),Referral
2623046443543317941,1497823002,20170618,1,352.4,(direct),Referral
924091465796731445,1497819178,20170618,1,49.88,(direct),Referral
0365800323147392278,1497846115,20170618,2,2.39,(direct),Referral
9786438806019918915,1497837311,20170618,1,65.54,(direct),Referral
5341224124331711899,1497812014,20170618,1,96.23,(direct),Referral
0987573170837695929,1497804470,20170618,3,103.98,(direct),Referral
3881794980702767092,1492399967,20170416,1,38.38,(direct),Referral
9441031549900042682,1492345617,20170416,1,491.7,(direct),Referral
0380297679354627080,1492366450,20170416,1,30.39,(direct),Referral
5849047168572245769,1492387412,20170416,1,52.07,(direct),Referral
0853418856285301886,1492390186,20170416,1,40.69,(direct),Referral
4191549815940169115,1492378525,20170416,2,101.57,(direct),Referral
9141220446851563090,1492329373,20170416,2,58.45,(direct),Referral
2232264032210232295,1492356461,20170416,1,98.35,(direct),Referral
0862593861789084986,1499202413,20170704,1,63.14,(direct),Referral
5155886278275887447,1499180756,20170704,1,51.54,(direct),Referral
1325914909641958196,1483772850,20170107,1,48.22,(direct),Referral
4426059530155526122,1483855314,20170107,1,30.38,(direct),Referral
4434546824564001977,1483835453,20170107,1,31.97,(direct),Referral
0567258049821128407,1483809967,20170107,1,44.79,(direct),Referral
04638983005167591,1483781165,20170107,1,59.96,(direct),Referral
9638518335828715596,1483837417,20170107,1,51.02,(direct),Referral
594032029140324639,1480206602,20161126,1,71.99,(direct),Referral
9738687776376381043,1480164459,20161126,1,44.79,(direct),Referral
5454295090102918326,1480190030,20161126,1,19.99,(direct),Referral
1238921085129292496,1480215228,20161126,1,42.37,(direct),Referral
564132620307271174,1480211400,20161126,1,45.97,(direct),Referral
5229878976511252968,1480221592,20161126,1,73.55,(direct),Referral
8793305437694814320,1494121061,20170506,1,58.19,(direct),Referral
6832250540246266715,1494120322,20170506,1,71.42,(direct),Referral
8708542801178892943,1494104430,20170506,1,58.38,(direct),Referral
3208324314042464006,1497547301,20170615,1,46.04,(direct),Referral
4056272724436098353,1497544911,20170615,1,39.99,(direct),Referral
9164781149169362915,1497578358,20170615,1,12.31,(direct),Referral
7316841871565144800,1497545211,20170615,1,15.19,(direct),Referral
3658091589289896549,1497551425,20170615,1,280.0,(direct),Referral
1387130239596231760,1497535587,20170615,1,10.63,(direct),Referral
4891681931687610582,1497568528,20170615,1,13.59,(direct),Referral
6866350473487025538,1497553575,20170615,1,1196.2,(direct),Referral
7361963700684002436,1497563041,20170615,1,120.37,(direct),Referral
5158802402159118276,1497544004,20170615,1,46.99,(direct),Referral
8714444733243039474,1497557843,20170615,1,149.57,(direct),Referral
9800958292463692895,1497548783,20170615,1,107.9,(direct),Referral
8017023262781664041,1497546178,20170615,1,17.17,(direct),Referral
1804930412747691262,1497579415,20170615,1,28.61,(direct),Referral
4456701336321472765,1497572044,20170615,1,107.0,(direct),Referral
555043313953093171,1497571087,20170615,1,55.99,(direct),Referral
4943440601213672676,1497558575,20170615,1,11.18,(direct),Referral
292453978388693769,1497533555,20170615,1,589.58,(direct),Referral
3662177742807173577,1497546765,20170615,1,1288.36,(direct),Referral
217550297208282577,1480988061,20161205,1,18.99,dealspotr.com,Referral
4439256652059416237,1480971284,20161205,1,18.99,dealspotr.com,Referral
3061338030780455732,1481004102,20161205,1,95.91,(direct),Referral
6453950151397418687,1480953183,20161205,1,75.17,(direct),Referral
0860221827214296811,1480947876,20161205,1,163.86,(direct),Referral
1285811160522710067,1480957172,20161205,1,44.79,(direct),Referral
7958734805769918855,1480956647,20161205,1,20.0,(direct),Referral
7547767069516152606,1480972939,20161205,1,64.78,(direct),Referral
7980102376114249169,1480950855,20161205,1,1.2,(direct),Referral
6655413249295865439,1480985322,20161205,1,13.59,(direct),Referral
19814677684676098,1480956904,20161205,1,39.98,(direct),Referral
6103744486531866196,1480948514,20161205,1,15.19,(direct),Referral
791764880277338045,1480988881,20161205,1,141.97,(direct),Referral
5982288201667188670,1480957832,20161205,1,139.93,(direct),Referral
5359997497493583219,1480967177,20161205,1,13.59,(direct),Referral
7003898420257026546,1480962318,20161205,1,19.19,(direct),Referral
768998327849146700,1480966493,20161205,1,30.39,(direct),Referral
6638757715697326047,1480951264,20161205,1,37.57,(direct),Referral
8627561348122631479,1480988143,20161205,1,419.0,(direct),Referral
6944407004438928008,1480935985,20161205,1,33.58,(direct),Referral
3158480820561583976,1480953172,20161205,1,38.39,(direct),Referral
2888741988109163849,1480953207,20161205,1,55.96,(direct),Referral
6019250371266018311,1480973991,20161205,1,30.38,(direct),Referral
3395251230971763011,1481004872,20161205,1,50.33,(direct),Referral
7810785569344571093,1480973757,20161205,1,27.18,(direct),Referral
4554186249452816477,1481001208,20161205,1,96.66,(direct),Referral
734695769767612161,1480983627,20161205,1,41.59,(direct),Referral
5677740195938501149,1480975357,20161205,1,59.99,(direct),Referral
1066020050760729061,1481004054,20161205,1,32.78,(direct),Referral
5881420815591584294,1480977646,20161205,1,537.48,(direct),Referral
138351554340162956,1480963112,20161205,1,7.98,(direct),Referral
3849055062112562467,1480960719,20161205,1,34.37,(direct),Referral
4928511540945195649,1480959408,20161205,1,229.37,(direct),Referral
4739974666602376469,1480963908,20161205,1,42.97,(direct),Referral
4596484910104126355,1480964911,20161205,1,67.56,(direct),Referral
1109190750765217972,1480977963,20161205,1,839.16,(direct),Referral
4773573244753299893,1480989926,20161205,1,119.16,(direct),Referral
4373501148978271685,1481005403,20161205,1,32.94,(direct),Referral
1995912971460656574,1480949203,20161205,1,144.71,(direct),Referral
8790261555863797241,1480965303,20161205,1,197.33,(direct),Referral
1864017936714423665,1480987877,20161205,1,40.93,(direct),Referral
1127359726951964431,1480984486,20161205,1,75.96,(direct),Referral
7517997316226476864,1481001685,20161205,1,59.16,(direct),Referral
1109190750765217972,1480974192,20161205,2,471.47,(direct),Referral
6007122140557180806,1472085418,20160824,1,23.49,dealspotr.com,Referral
9077492358266652792,1472026827,20160824,1,238.65,(direct),Referral
4499128890906609679,1472053897,20160824,1,80.51,(direct),Referral
0770772395389359565,1472076473,20160824,1,109.46,(direct),Referral
2760236172200850382,1472077688,20160824,1,45.71,(direct),Referral
3788250389424945137,1472058680,20160824,1,8.89,(direct),Referral
3155899346527936936,1472045851,20160824,2,32.26,(direct),Referral
2160888416206500983,1472056324,20160824,1,21.17,(direct),Referral
9779522664716568834,1472065492,20160824,1,50.48,(direct),Referral
2887608315113818426,1472070260,20160824,1,86.49,(direct),Referral
6760732402251466726,1472053789,20160824,1,363.34,(direct),Referral
648493675026382201,1472044420,20160824,1,25.08,(direct),Referral
9248282252259286465,1472079950,20160824,1,76.55,(direct),Referral
4058842372773044061,1472053953,20160824,1,111.01,(direct),Referral
4736517287773460951,1472055403,20160824,1,142.39,(direct),Referral
6983052768258089610,1472072991,20160824,1,6.07,(direct),Referral
1116747719002148640,1472083573,20160824,1,108.58,(direct),Referral
0430335774937069840,1472075192,20160824,1,31.73,(direct),Referral
4362809979067745350,1475789313,20161006,1,59.99,(direct),Referral
2352233424314349714,1475754805,20161006,1,41.59,(direct),Referral
7999024439305263613,1475778459,20161006,1,41.59,(direct),Referral
1637147905663688954,1475780232,20161006,1,239.7,(direct),Referral
0043984908262145271,1475774049,20161006,1,87.99,(direct),Referral
7446797504335369892,1475786816,20161006,1,83.85,(direct),Referral
6426645361872979743,1475768346,20161006,1,78.97,(direct),Referral
2644257335535694123,1475815303,20161006,2,13.59,(direct),Referral
8481378651104296608,1475805267,20161006,1,45.57,(direct),Referral
5348412778794343164,1475781240,20161006,1,79.15,(direct),Referral
8024330436349031408,1475798795,20161006,1,191.6,(direct),Referral
4750281434233359843,1475769973,20161006,2,17.59,(direct),Referral
2768669822276347024,1475767252,20161006,1,53.58,(direct),Referral
420252480915406869,1475803047,20161006,1,99.96,(direct),Referral
435591376205999996,1475803180,20161006,1,55.98,(direct),Referral
4672677457109865399,1475800473,20161006,1,44.79,(direct),Referral
6268470999753210022,1475782296,20161006,1,327.0,(direct),Referral
7101537945987041306,1475787789,20161006,1,45.57,(direct),Referral
1595241437544943333,1493086683,20170424,1,30.38,(direct),Referral
1125267073760839655,1493067840,20170424,1,46.27,(direct),Referral
140406319378490383,1493050421,20170424,1,76.77,(direct),Referral
562678147042735,1493044056,20170424,2,95.7,(direct),Referral
1423245652069790681,1493020383,20170424,1,99.72,(direct),Referral
4796156942815623953,1493082379,20170424,1,67.98,(direct),Referral
9696420302967750807,1493054249,20170424,1,47.96,(direct),Referral
2086918960702630134,1493062610,20170424,1,203.0,(direct),Referral
8764097305653418346,1493058744,20170424,1,47.97,(direct),Referral
6486169111223038083,1493063056,20170424,1,98.33,(direct),Referral
2703316646520107056,1493088660,20170424,1,55.99,(direct),Referral
5981319719180630127,1493084867,20170424,1,195.17,(direct),Referral
4205053914875923563,1498496964,20170626,1,33.98,(direct),Referral
5592469018549253101,1498519346,20170626,1,23.99,(direct),Referral
5687201440185842310,1498510241,20170626,1,25.9,(direct),Referral
1420571529363353703,1498490957,20170626,1,47.97,(direct),Referral
2270672806084201655,1498513987,20170626,1,97.93,(direct),Referral
5532417941225696082,1498515359,20170626,1,55.98,(direct),Referral
4546709106289949880,1498514072,20170626,1,28.0,(direct),Referral
4288066588835111365,1498510203,20170626,1,55.99,(direct),Referral
1577248509656061433,1498520235,20170626,1,6.37,(direct),Referral
4284747478619287722,1498515155,20170626,1,79.93,(direct),Referral
7371041490532738587,1498522624,20170626,1,65.52,(direct),Referral
5873856705282402939,1498495232,20170626,1,15.97,(direct),Referral
0755655563816873558,1498538722,20170626,1,66.76,(direct),Referral
4803266942840717797,1477254423,20161023,1,21.18,(direct),Referral
9587450597345558573,1477244222,20161023,1,13.59,(direct),Referral
6523689521258381197,1477251837,20161023,1,74.36,(direct),Referral
3738320234051643877,1477244948,20161023,1,11.2,(direct),Referral
8293473430179141537,1477279753,20161023,1,15.19,(direct),Referral
5442500961218255804,1477276680,20161023,1,123.15,(direct),Referral
7549308697995967647,1477271532,20161023,1,277.53,(direct),Referral
5033337296820390536,1477239708,20161023,1,62.36,(direct),Referral
4794407036950111332,1473980187,20160915,1,44.79,(direct),Referral
112305056557684257,1473952660,20160915,1,192.35,(direct),Referral
2274896289583176093,1473973087,20160915,1,13.59,(direct),Referral
3246079438339709804,1473950027,20160915,1,8.79,(direct),Referral
2727143390159866413,1473964149,20160915,1,44.79,(direct),Referral
913669713966268757,1473957287,20160915,1,299.85,(direct),Referral
0683358409080092864,1473923606,20160915,1,78.84,(direct),Referral
460762242311738436,1473956725,20160915,1,391.86,(direct),Referral
0037518757923116572,1474002793,20160915,1,15.99,(direct),Referral
7934034759287623180,1473978427,20160915,1,55.93,(direct),Referral
7785136914311905,1473962346,20160915,1,140.0,(direct),Referral
3868696346876688478,1473968066,20160915,1,33.58,(direct),Referral
4874080819213788945,1473960333,20160915,1,119.98,(direct),Referral
4719180322983333316,1473962146,20160915,1,119.99,(direct),Referral
7291001775991564484,1473986876,20160915,1,36.77,(direct),Referral
4362730247925977615,1473966794,20160915,1,180.0,(direct),Referral
8232947695089161227,1473949034,20160915,1,528.34,(direct),Referral
1639589047263376521,1491095245,20170401,1,31.18,(direct),Referral
0707424893758055863,1491085356,20170401,1,15.99,(direct),Referral
6818117303364696962,1491091099,20170401,1,155.17,(direct),Referral
2200795303463456741,1491065007,20170401,1,21.98,(direct),Referral
6530155408321990119,1481785961,20161214,1,44.79,(direct),Referral
2209030491499582546,1481751144,20161214,1,5.59,(direct),Referral
5519565952610799337,1481726430,20161214,1,78.39,(direct),Referral
9465930712258878497,1481749088,20161214,1,19.19,(direct),Referral
2645531348518887881,1481740889,20161214,1,75.16,(direct),Referral
939610499574900867,1481754000,20161214,1,10.39,(direct),Referral
44860406295705915,1481774154,20161214,1,39.98,(direct),Referral
4042942628381850945,1481751107,20161214,1,30.39,(direct),Referral
5302602900050864654,1481778335,20161214,1,19.19,(direct),Referral
5174823732437422013,1481770246,20161214,1,30.38,(direct),Referral
4017026585162229127,1481747923,20161214,1,91.16,mail.google.com,Referral
959901135395206593,1481735028,20161214,1,59.99,(direct),Referral
531400332110604167,1481747578,20161214,1,59.99,(direct),Referral
1439206441625639697,1481773632,20161214,1,31.17,(direct),Referral
2323370147843755314,1481738964,20161214,1,35.16,(direct),Referral
239232141736563627,1481743984,20161214,1,35.98,(direct),Referral
9033474883204542086,1481735042,20161214,1,15.98,(direct),Referral
6142588634593975998,1481750566,20161214,1,51.17,(direct),Referral
6507463560361845015,1481745962,20161214,1,62.29,(direct),Referral
0994538457525801858,1481730341,20161214,1,27.18,(direct),Referral
7313318075791277817,1481712377,20161214,1,32.76,(direct),Referral
8635876981287578318,1481752952,20161214,1,103.6,(direct),Referral
4100243947088783573,1481763663,20161214,1,46.36,(direct),Referral
4085534559120905575,1481736322,20161214,1,86.39,(direct),Referral
7231437685885066535,1481762108,20161214,1,111.96,(direct),Referral
5855788158613478931,1481751707,20161214,1,96.77,(direct),Referral
4795764855587336001,1481763412,20161214,1,47.97,(direct),Referral
8528170749260731046,1481777598,20161214,1,82.77,(direct),Referral
4618938783388951743,1481739987,20161214,1,25.56,(direct),Referral
2678408506245600860,1481742124,20161214,1,73.92,(direct),Referral
7658004825963957145,1481771544,20161214,1,96.71,(direct),Referral
1547996102864288970,1481738160,20161214,1,55.15,(direct),Referral
9465622574731169620,1481738734,20161214,1,22.35,(direct),Referral
4085534559120905575,1481774847,20161214,1,228.75,(direct),Referral
9671728324632392297,1481767891,20161214,1,56.75,(direct),Referral
8722485686890283296,1481753898,20161214,1,75.95,(direct),Referral
3716357495252024311,1497458054,20170614,1,26.86,(direct),Referral
3741029495705540856,1497464522,20170614,1,59.31,(direct),Referral
